Year,Oblast,0,1,1.1,1.1.1,1.1.1.0,1.1.2,1.1.3,1.1.4,1.2,1.2.1,1.2.2,1.2.3,1.2.4,1.2.5,1.3,1.3.1,1.4,1.5,1.6,1.7,2,2.1,2.1.1,2.1.1.1,2.1.2,2.1.2.1,2.2,2.2.1,2.2.2,2.2.3,2.2.4,2.2.5,2.2.6,2.2.7,2.2.8,2.3,2.4,2.5,3,3.1,3.1.1,3.2,3.3,3.3.1,3.3.2,3.3.3,3.3.4,3.3.5,3.4,3.4.1,3.4.2,3.4.3,3.5,3.5.1,3.5.2,3.5.3,3.5.4,3.5.5,3.5.6,3.5.7,3.5.8,3.6,3.6.1,3.6.2,3.7,4,4.1,4.2,4.2.0,4.2.1,4.3,4.3.1,4.3.2,4.3.3,4.4,4.4.1,4.4.2,4.5,4.5.1,4.5.2,4.6,5
2004,Добрич,1827.60986,101.693777,7.675002039,1.439062882,,0.959375255,0.479687627,2.878125765,15.8296917,4.796876274,7.195314411,0.959375255,0.479687627,0.479687627,65.23751733,0.479687627,1.439062882,0.479687627,0.479687627,,1257.740959,44.13126172,0.959375255,0.479687627,0,0,1067.784659,15.35000408,375.5954123,222.5750591,13.9109412,108.4094038,98.81565125,3.357813392,264.3078827,35.49688443,0.959375255,,355.9282195,15.35000408,0.479687627,9.114064921,93.05939972,87.78283582,0,4.796876274,0.479687627,0,6.235939156,2.398438137,0.959375255,2.878125765,17.26875459,0,17.26875459,0,0,0,0,0,0,214.9000571,9.593752548,36.93594731,,112.2469048,8.154689666,24.464069,,14.87031645,25.90313188,0.959375255,0,0,0,,,53.24532664,0,38.85469782,,
2004,Кърджали,798.1267313,53.41548552,3.105551484,1.86333089,,0,0.621110297,0,10.55887505,1.86333089,6.211102968,1.242220594,1.242220594,0,28.57107365,0.621110297,0.621110297,0,2.484441187,,463.9693917,13.04331623,0,0,0,0,390.0572664,8.695544155,99.37764748,63.35325027,4.968882374,36.64550751,64.59547086,0.621110297,57.7632576,8.695544155,1.242220594,,229.1896995,10.55887505,0,9.316654451,11.80109564,9.937764748,0,1.86333089,0,0,6.211102968,1.242220594,1.242220594,3.726661781,14.90664712,0,13.66442653,0,1.242220594,0,0,0,0,174.5319934,6.211102968,19.8755295,,51.55215463,1.86333089,6.832213264,,4.347772077,7.453323561,0,1.242220594,0,0,,,35.40328692,0,23.60219128,,
2004,Кюстендил,1391.51788,57.55358879,4.476390239,2.557937279,,0,0,0,14.06865504,6.394843198,5.755358879,0,0,0.63948432,31.33473167,0.63948432,1.27896864,0,0,,1007.187804,12.7896864,0,0,0,0,906.7887655,14.70813936,324.8580345,198.8796235,12.7896864,99.12006958,98.48058526,6.394843198,94.64367934,8.952780478,1.91845296,,285.849491,26.21885711,0.63948432,10.87123344,33.25318463,28.77679439,0,3.836905919,0.63948432,0,12.7896864,12.15020208,0.63948432,0,18.54504528,0,15.987108,0,2.557937279,0,0,333.1713306,0,180.3345782,3.836905919,11.51071776,,40.92699647,7.673811838,8.952780478,,7.034327518,7.673811838,0,0,0,0,,,8.952780478,0,5.755358879,,
2004,Ловеч,1441.148021,84.48531302,9.795398612,6.122124132,,2.448849653,0,0,7.958761372,2.448849653,3.673274479,0.612212413,0.612212413,0.612212413,48.97699306,1.224424826,3.061062066,0,0,,836.2821565,14.69309792,0.612212413,0.612212413,0,0,697.9221511,6.122124132,211.825495,79.58761372,1.83663724,63.05787856,31.83504549,3.673274479,89.99522474,36.73274479,3.673274479,,389.3670948,26.93734618,0,17.75415998,33.67168273,14.0808855,0,18.97858481,0.612212413,0,4.285486893,4.285486893,0,0,9.183186198,0,8.570973785,0,0.612212413,0,0,0,0,295.6985956,9.795398612,39.79380686,,131.0134564,10.40761102,21.42743446,,9.183186198,18.97858481,0,0,0,0,,,80.19982613,0,35.50831997,,
2004,Монтана,1369.847232,80.07096938,7.488651812,4.608401115,,1.152100279,0.576050139,0,17.85755432,9.79285237,5.760501394,1.152100279,0.576050139,0.576050139,47.81216157,0,0.576050139,0,0,,894.6058665,16.1294039,0,0,0,0,794.3731422,9.21680223,235.0284569,290.3292703,2.880250697,70.27811701,37.44325906,2.304200558,111.753727,9.79285237,1.728150418,,328.3485795,23.04200558,0,9.21680223,33.41090809,28.80250697,0,4.608401115,0,0,11.52100279,8.640752091,2.880250697,0,14.97730362,0,12.67310307,0,2.304200558,0,0,0,0,233.8763566,6.912601673,13.82520335,,66.82181617,3.456300836,13.24915321,,8.640752091,16.1294039,0,0,0,0,,,33.41090809,0,18.43360446,,
2004,Пазарджик,1168.028597,66.94235043,7.914366554,1.978591638,,1.319061092,0,2.308356912,10.55248874,2.308356912,4.616713823,0,1.319061092,1.978591638,31.32770094,1.319061092,0.989295819,0,1.319061092,,801.6593789,27.04075239,0.659530546,0.659530546,0.329765273,0,694.1558998,18.13709002,214.0176622,118.7154983,18.46685529,56.3898617,51.4433826,3.297652731,94.97239865,16.48826365,1.648826365,,242.0477104,18.46685529,0,12.53108038,31.32770094,26.05145657,0,4.946479096,0.329765273,0,5.606009642,4.946479096,0.659530546,0,11.87154983,0,11.87154983,0,0,0,0,0,0,161.2552185,7.254836008,19.12638584,,57.37915752,0.659530546,18.46685529,,12.2013151,12.86084565,0,0.659530546,0,0,,,25.06216075,0,8.903662373,,
2004,Перник,1997.862655,253.9832343,10.40914895,4.857602842,,2.08182979,0.693943263,2.08182979,17.34858158,6.245489369,9.021262422,0.693943263,0.693943263,0,147.8099151,2.08182979,3.469716316,0,0.693943263,,1197.746072,40.94265253,1.387886526,0.693943263,0,0,1022.178427,48.57602842,430.2448232,219.9800144,12.49097874,112.4188086,76.33375895,3.469716316,86.04896464,11.10309221,6.245489369,,407.3446955,16.65463832,0.693943263,24.98195748,77.02770222,68.00643979,0,7.633375895,1.387886526,0,6.245489369,5.551546106,0.693943263,0,36.08504969,0,36.08504969,0,0,0,0,0,0,241.4922556,3.469716316,18.73646811,,138.7886526,7.633375895,37.47293621,,27.06378726,27.06378726,0,1.387886526,0,0,,,65.92461,0,29.14561705,,
2004,Плевен,1653.078704,68.83862577,9.199632015,3.806744282,,2.537829521,1.268914761,0,13.32360499,4.123972972,6.979031184,1.268914761,0.63445738,0.31722869,37.11575675,1.268914761,3.806744282,0,0,,1145.5128,78.98994385,0.63445738,0,0,0,986.8984551,49.80490436,447.9269105,195.4128731,37.75021413,113.8850998,110.0783555,2.220600831,171.9379501,9.199632015,2.220600831,,335.3107255,12.37191892,0.31722869,9.834089395,29.50226819,15.22697713,0,13.64083368,0.63445738,0,5.710116423,3.806744282,1.268914761,0.63445738,13.64083368,0,13.64083368,0,0,0,0,0,0,262.9825841,1.586143451,11.73746154,,103.416553,4.123972972,6.979031184,,3.806744282,16.1786632,0,0,0,0,,,68.20416838,0,48.85321829,,
2004,Пловдив,1289.949617,66.52994973,5.344900824,1.969173988,,1.828518703,0.140655285,0.703276424,13.22159678,5.344900824,4.219658545,0.843931709,1.265897564,0.562621139,24.19270899,0.562621139,1.969173988,0,1.125242279,,789.4981138,62.31029118,3.938347976,0.703276424,0,0,612.6944208,33.05399194,244.5995403,150.9231206,10.54914636,51.0578684,118.009784,4.782279685,50.35459197,34.3198895,3.094416267,,346.4339666,9.423904084,0.984586994,18.28518703,52.8863871,47.96345213,0.140655285,4.219658545,0.562621139,0,4.36031383,2.672450412,0.703276424,0.984586994,47.26017571,0,46.416244,0.28131057,0.421965855,0,0,0.140655285,0,212.3894801,5.626211394,34.88251064,,87.48758717,2.109829273,15.7533919,,9.845869939,22.223535,0,0,0,0,,,39.10216919,0,30.6628521,,
2004,Разград,1368.092817,152.4004832,5.618450993,4.916144619,,0,0,0,19.66457848,4.916144619,14.04612748,0,0,0,79.36062028,2.106919122,4.213838245,0,0.702306374,,884.203725,10.53459561,0,0,0,0,777.4531562,33.00839958,84.2767649,92.70444139,1.404612748,89.89521589,22.47380397,1.404612748,163.6373852,28.09225497,1.404612748,,259.8533584,17.55765935,0,9.129982864,25.28302947,20.36688485,0,4.213838245,0.702306374,0,7.023063741,5.618450993,1.404612748,0,4.916144619,0,4.916144619,0,0,0,0,0,0,194.5388656,5.618450993,18.9622721,,71.63525016,6.320757367,12.64151473,,7.725370115,8.42767649,0,0,0,0,,,44.24530157,1.404612748,12.64151473,,
2004,Русе,1096.098166,67.40505844,4.595799439,1.531933146,,0.765966573,0.382983287,0.765966573,11.10651531,5.361766013,2.680883006,0.382983287,1.14894986,0,18.76618104,0,2.29789972,0,1.14894986,,771.3283392,60.128376,6.510715872,1.914916433,0.382983287,0,631.5394396,25.6598802,222.8962728,197.6193759,30.63866293,92.29897207,91.15002221,0.765966573,90.00107235,17.61723118,1.14894986,,167.3636962,13.78739832,0,8.808615592,14.93634818,13.40441503,0,1.531933146,0,0,5.744749299,3.063866293,1.914916433,0.765966573,13.40441503,0,13.40441503,0,0,0,0,0,0,109.53322,1.14894986,1.531933146,,90.00107235,1.914916433,11.87248188,,7.659665732,12.25546517,0,0,0,0,,,63.95820886,0,46.72396097,,
2004,Силистра,975.8120852,58.21399464,12.37047386,3.638374665,,2.183024799,0.727674933,2.183024799,17.46419839,2.183024799,11.64279893,2.183024799,0.727674933,0.727674933,20.37489813,0,1.455349866,0,1.455349866,,646.9030155,4.366049598,0,0,0,0,592.3273955,12.37047386,158.6331354,141.168937,7.276749331,67.67376877,28.37932239,2.183024799,131.7091629,8.732099197,0.727674933,,213.9364303,9.45977413,0,4.366049598,24.74094772,21.83024799,0,2.910699732,0,0,5.821399464,2.183024799,1.455349866,2.183024799,6.549074397,0,6.549074397,0,0,0,0,0,0,160.8161602,3.638374665,6.549074397,,56.75864478,2.183024799,13.82582373,,11.64279893,5.821399464,0,0,0,0,,,33.47304692,0,24.74094772,,
2004,Сливен,1213.91784,86.7754252,6.566788934,4.690563524,,0.469056352,0.469056352,0,20.63847951,9.381127049,6.566788934,0.469056352,2.814338115,0.469056352,43.15318442,0.938112705,4.690563524,0,2.814338115,,746.2686567,16.41697234,0,0,0,0,652.4573862,10.31923975,108.3520174,105.5376793,38.4626209,44.56035348,57.69393135,1.87622541,135.0882295,9.381127049,0.938112705,,331.6228412,6.566788934,0,15.47885963,30.01960656,23.92187397,0.469056352,5.628676229,0,0,3.752450819,0.938112705,2.345281762,0.469056352,16.41697234,0,16.41697234,0,0,0,0,0,0,258.9191065,11.25735246,43.62224078,,49.25091701,0.938112705,7.973957991,,4.690563524,16.41697234,0,0,0,0,,,22.51470492,0,14.07169057,,
2004,Смолян,579.8754342,30.36384777,2.962326611,0,,1.481163306,0,0,2.962326611,0.740581653,1.481163306,0.740581653,0,0,17.77395967,0.740581653,0,0,0,,269.5717216,2.221744958,0,0,0,0,223.6556592,5.18407157,74.79874694,26.6609395,4.443489917,25.92035785,23.69861289,0.740581653,28.14210281,3.702908264,0,,242.9107821,5.18407157,0,8.886979834,5.18407157,5.18407157,0,0,0,0,3.702908264,3.702908264,0,0,4.443489917,0,4.443489917,0,0,0,0,0,0,214.7686793,1.481163306,13.33046975,,37.02908264,5.924653223,5.924653223,,4.443489917,9.627561487,0,0,0,0,,,15.55221471,0,5.924653223,,
2004,София  град,2589.2318,99.59220137,7.940906421,3.060557683,,2.150662156,0,2.150662156,16.37811949,7.692753096,4.880348738,0.661742202,0.827177752,0.827177752,51.11958509,0.579024427,3.060557683,0,0.330871101,,1805.977186,132.5965937,8.023624197,2.233379931,0,0,1522.503371,148.312971,860.8438867,405.4825341,42.51693646,193.4768762,359.8223222,7.61003532,72.12989999,68.82118899,4.632195412,,522.6936216,14.97191732,1.075331078,8.519930848,319.2078946,316.1473369,0.413588876,1.90250883,0.744459977,0,26.0560992,5.624808715,18.6942172,1.73707328,86.77094621,0.082717775,86.02648623,0,0.579024427,0,0.082717775,0,0,65.67791353,0,0.330871101,,160.9687906,7.361881995,11.91135963,,7.692753096,18.6942172,0.248153326,0.082717775,0,0,,,123.0013318,0,109.7664877,,
2004,София,1368.36385,87.17375881,5.28325811,2.641629055,,1.886877896,0,0.377375579,9.811765061,3.396380213,4.528506951,0.377375579,0.754751159,0,58.87059037,1.132126738,3.019004634,0,0.377375579,,810.6027443,23.77466149,1.886877896,1.886877896,1.132126738,1.132126738,726.8253657,10.18914064,303.0325902,110.5710447,16.60452549,64.15384848,25.66153939,5.28325811,93.96651924,4.151131372,0.754751159,,402.6597431,16.22714991,1.132126738,16.22714991,66.04072637,52.45520552,0,12.07601854,1.509502317,0,7.170136006,3.773755793,2.641629055,0.754751159,4.151131372,0,3.773755793,0,0.377375579,0,0,0,0,290.579196,12.45339412,31.69954866,,67.92760427,4.528506951,5.660633689,,3.019004634,20.75565686,0,0,0,0,,,36.60543119,0.377375579,25.28416381,,
2004,Стара Загора,1503.086106,90.09726659,10.71278475,3.296241461,,1.922807519,0.274686788,3.296241461,20.87619592,7.691230075,7.965916863,1.098747154,1.64812073,0,45.59800687,1.922807519,3.021554672,0,0.824060365,,1010.572694,50.81705585,0.274686788,0.274686788,0,0,857.5721534,52.73986337,245.0206152,194.2035594,14.83308657,80.20854221,90.09726659,3.570928249,113.7203304,25.82055811,2.197494307,,285.9489467,12.36090548,1.373433942,19.50276198,62.62858775,48.61956154,0,14.00902621,0,0,4.120301826,1.64812073,1.098747154,1.373433942,11.26215832,0,10.71278475,0,0.549373577,0,0,0,0,174.9754842,5.219048979,13.45965263,,116.4671983,3.021554672,13.18496584,,9.888724382,7.691230075,0.274686788,0,0,0.274686788,,,91.47070053,0,80.483229,,
2004,Търговище,1275.332947,83.96062536,4.342790967,2.171395483,,1.447596989,0.723798494,0,10.85697742,2.171395483,6.51418645,1.447596989,0.723798494,0,49.21829763,2.171395483,1.447596989,0,0,,719.4557035,13.0283729,0.723798494,0.723798494,0,0,618.8477128,9.409380428,160.6832658,124.4933411,11.58077591,60.07527504,43.42790967,1.447596989,99.16039375,28.22814129,2.171395483,,348.1470759,15.92356688,0,10.85697742,24.60914881,19.54255935,0,5.066589461,0,0,9.409380428,7.961783439,0,1.447596989,1.447596989,0,1.447596989,0,0,0,0,0,0,283.7290098,5.790387956,24.60914881,,123.7695426,9.409380428,13.0283729,,7.961783439,60.07527504,0.723798494,0,0.723798494,0,,,41.25651419,0,22.43775333,,
2004,Хасково,1044.813696,56.27628695,5.923819679,3.332148569,,1.11071619,0,0,12.95835555,3.702387299,6.294058409,0.37023873,1.85119365,0.37023873,28.87862093,0.37023873,3.332148569,0,1.48095492,,646.8070612,15.17978793,0,0,0,0,586.8283869,32.58100823,144.7633434,109.5906641,7.404774599,74.78822345,67.75368758,2.59167111,82.93347551,12.21787809,1.11071619,,279.9004798,10.73692317,0,13.32859428,26.65718856,18.5119365,0,8.145252059,0,0,9.996445708,4.442864759,4.072626029,1.48095492,19.62265269,0.37023873,17.03098158,0,1.85119365,0,0.37023873,0,0,198.4479592,2.961909839,8.885729518,,61.8298679,4.813103489,12.58811682,,9.255968248,12.95835555,0,0,0.74047746,0,,,30.35957585,0,23.69527872,,
2004,Шумен,1472.33945,100.1489778,7.473804316,1.494760863,,1.993014484,0,1.993014484,19.43189122,8.470311558,5.480789832,0.996507242,1.494760863,2.989521726,55.30615194,1.494760863,0.996507242,0,0,,1038.8588,22.42141295,0.498253621,0.498253621,0,0,877.4246267,14.94760863,181.8625717,176.3817819,10.46332604,81.71359385,62.77995625,2.989521726,169.4062312,38.36552882,2.989521726,,271.5482235,12.95459415,0,25.9091883,40.35854331,33.88124623,0.498253621,5.480789832,0.498253621,0,3.487775347,2.491268105,0.498253621,0.498253621,3.487775347,0,2.989521726,0,0.498253621,0,0,0,0,183.3573325,2.491268105,7.473804316,,61.78344901,4.48428259,18.9336376,,12.95459415,10.46332604,0,0,0,0,,,27.90220278,0,15.44586225,,
2004,Ямбол,1441.812564,105.6615887,2.674976928,1.337488464,,0.668744232,0,0.668744232,18.7248385,5.349953857,8.693675017,0,1.337488464,0.668744232,58.18074819,0.668744232,4.681209625,0,0,,939.5856461,19.39358273,0,0,0,0,815.1992189,25.41228082,150.4674522,183.2359196,8.024930785,89.6117271,60.85572512,1.337488464,118.3677291,28.08725775,1.337488464,,295.5849506,22.73730389,0,12.03739618,24.74353659,22.06855966,0,2.674976928,0,0,4.681209625,4.681209625,0,0,12.03739618,0,12.03739618,0,0,0,0,0,0,216.004387,10.03116348,28.75600198,,100.980379,4.681209625,17.38735003,,11.36865195,7.356186553,0,0,0,0,,,52.83079433,0,44.13711932,,
2004,Общo,1649.743574,91.6901639,6.960402488,2.858507836,,1.576665757,0.230731574,1.153657871,15.06164443,5.511920939,6.088749875,0.692194723,1.102384188,0.628102619,47.56915955,0.884471034,2.461136791,0.038455262,0.717831564,,1094.270127,52.95289628,2.140676272,0.705013143,0.076910525,0.038455262,929.2970519,50.10720686,327.7029275,199.1213485,18.81744172,100.0605927,122.9542922,4.101894652,100.89379,29.00808624,2.743142049,,361.2487347,15.30519442,0.461463148,13.10042605,98.80438744,81.97380094,0.115365787,16.25375756,0.461463148,0,9.947094532,4.704360429,4.371081489,0.871652614,30.91803094,0.089728946,30.13610727,0.025636842,0.628102619,0,0.025636842,0.012818421,0,191.3790224,4.524902538,20.26592327,,102.5345479,4.806907796,13.92080498,,9.536905067,19.06099171,0.102547366,1.78176049,0.32046052,0.012818421,,,62.42570924,0.076910525,46.67187009,,
2005,Благоевград,1248.107684,68.07860093,2.687313194,1.79154213,,0,0,0,10.45066242,4.180264969,3.284493904,0,0.895771065,0,42.3998304,0.895771065,1.19436142,0,1.19436142,,779.6194167,20.30414414,0,0,0,0,637.4904078,31.35198727,132.8727079,135.8586115,8.360529938,72.8560466,91.36864861,2.090132485,74.34899838,15.82528881,0.895771065,,322.4775833,18.51260201,1.19436142,4.180264969,25.38018017,21.49850556,0,3.881674614,0,0,5.971807099,3.583084259,1.492951775,0.895771065,45.38573395,0.59718071,35.23366188,0,9.554891358,0,0,0,0,220.3596819,5.076036034,22.39427662,,77.93208264,2.985903549,20.90132485,,18.21401165,10.15207207,0,0.59718071,0,0,,,43.89278218,0,31.65057762,,
2005,Бургас,2219.490362,131.0497106,5.728949096,2.625768336,,1.909649699,0,0,15.75461001,4.296711822,7.16118637,1.193531062,0.716118637,0.238706212,77.34081279,1.432237274,1.670943486,0,1.432237274,,1461.120726,54.1863102,1.193531062,0.954824849,0,0,1210.479203,73.76021961,215.5517097,180.9393089,26.97380199,124.843349,139.6431342,4.535418034,100.2566092,44.63806171,6.206361521,,502.9539894,28.88345169,0.238706212,14.08366653,96.91472221,63.25714627,0,33.41886973,0.238706212,0,14.08366653,5.967655308,7.16118637,0.954824849,28.88345169,0,28.64474548,0.238706212,0,0,0,0,0,316.7631438,6.922480158,26.25768336,,124.3659366,6.683773945,21.2448529,,14.08366653,24.10932745,0,0.238706212,0,0,,,69.94092021,0,51.79924808,,
2005,Варна,1936.770275,136.7824918,7.417232412,1.96338505,,1.090769472,0.218153894,1.527077261,20.94277387,5.672001257,7.853540201,0.872615578,3.272308417,0.872615578,79.62617149,1.527077261,5.672001257,0,0,,1182.612262,80.93509485,0.436307789,0.218153894,0,0,888.97712,50.82985741,221.6443568,186.5215798,13.74369535,88.78863505,113.4400251,2.617846734,62.17385993,26.17846734,6.108309046,,493.9004171,17.45231156,0.218153894,10.03507915,107.7680239,44.93970226,0.218153894,62.17385993,0.436307789,0,17.01600377,12.87107977,3.490462312,0.654461683,34.90462312,0,33.15939196,1.527077261,0.218153894,0,0,0,0,302.7976055,6.108309046,47.99385679,,123.4751043,6.980924623,20.07015829,,17.01600377,15.7070804,0,0,0,0,,,80.28063317,0,61.30124435,,
2005,Велико Търново,1136.598326,70.35918187,2.450319767,1.050137043,,0.350045681,0,0,8.751142024,3.850502491,3.50045681,0.350045681,0,0.700091362,43.40566444,0.700091362,3.850502491,0,0.350045681,,707.7923669,27.30356311,1.050137043,0,0,0,603.1287083,24.15315199,179.5734343,102.9134302,11.20146179,71.7593646,29.05379152,4.550593852,67.90886211,18.55242109,0.700091362,,281.4367275,13.30173588,0,11.55150747,30.80401992,26.25342607,0,4.550593852,0,0,9.101187705,4.200548172,4.900639533,0,4.550593852,0,4.550593852,0,0,0,0,0,0,207.5770888,2.800365448,14.00182724,,77.01004981,7.701004981,25.90338039,,21.70283222,9.101187705,0,0,0,0,,,31.85415697,0,22.75296926,,
2005,Видин,1630.724175,97.3442492,4.99201278,4.16001065,,0,0.83200213,0,9.984025559,4.16001065,3.32800852,0.83200213,0.83200213,0,69.05617678,0,0.83200213,0,0,,1046.658679,37.44009585,0,0,0,0,924.3543663,31.61608094,271.2326944,180.5444622,4.16001065,74.88019169,39.93610224,4.16001065,105.6642705,34.11208733,2.49600639,,299.5207668,20.80005325,0,17.47204473,18.30404686,0.83200213,0,17.47204473,0,0,16.6400426,14.97603834,1.66400426,0,31.61608094,0.83200213,29.95207668,0,0.83200213,0,0,0,0,187.2004792,4.16001065,10.81602769,,187.2004792,3.32800852,24.12806177,,18.30404686,84.86421725,0,0,0,0,,,74.88019169,0,55.74414271,,
2005,Враца,1630.802799,123.2036717,9.404860432,5.642916259,,1.880972086,0,0.940486043,8.464374389,3.291701151,3.761944173,0,0.470243022,0,84.64374389,0.940486043,1.880972086,0,0,,1076.386276,29.62531036,0,0,0.470243022,0,923.5572944,53.13746144,226.6571364,234.6512678,4.702430216,73.82815439,33.85749755,4.702430216,118.9714845,14.10729065,5.642916259,,348.450079,36.67895568,0.470243022,22.10142201,37.61944173,12.22631856,0,25.39312317,0,0,8.464374389,6.583402302,1.410729065,0.470243022,7.994131367,0,7.053645324,0.470243022,0.470243022,0,0,0,0,233.2405387,1.880972086,8.464374389,,82.7627718,5.642916259,29.62531036,,25.39312317,11.28583252,0,0,0,0,,,35.73846964,0,20.69069295,,
2005,Габрово,1428.041408,63.29067881,2.1824372,1.454958134,,0.727479067,0,0,16.00453947,5.092353468,4.364874401,0.727479067,0,1.454958134,37.82891147,0.727479067,3.637395334,0,0,,862.0626941,20.36941387,0,0,0,0,756.5782295,25.46176734,183.3247248,163.68279,21.824372,95.29975775,61.10824161,0.727479067,84.38757175,14.54958134,1.454958134,,358.6471799,12.36714414,0,8.729748801,37.82891147,34.19151614,0,2.1824372,1.454958134,0,11.63966507,6.547311601,4.364874401,0.727479067,14.54958134,0,11.63966507,0,2.909916267,0,0,0,0,271.3496919,3.637395334,10.18470694,,144.0408552,5.819832534,46.55866027,,40.01134867,32.00907894,0,0,0,0,,,58.92580441,0,47.28613934,,
2005,Добрич,1668.978651,106.8185004,10.15017424,3.383391415,,0.483341631,0.483341631,4.833416307,14.01690729,5.800099568,3.866733046,0,0.483341631,3.383391415,63.80109525,0,4.350074676,0,0,,14.50024892,1041.117873,36.73396393,0.966683261,0.966683261,0,0,867.5982271,9.666832614,261.4878222,188.9865776,9.666832614,84.10144374,82.16807722,0.966683261,189.4699192,30.45052273,,1.933366523,412.7737526,9.666832614,0,14.50024892,56.06762916,52.20089612,0,3.383391415,0.483341631,0,6.283441199,3.866733046,2.416708153,0,14.50024892,0,14.50024892,0,0,0,0,0,0,310.3053269,7.25012446,,38.66733046,1.450024892,108.2685253,,5.800099568,17.40029871,14.50024892,26.58378969,0,0,,,0,0,58.48433731,,
2005,Кърджали,783.7225885,64.42412339,3.752861557,0,,0.625476926,0.625476926,0.625476926,13.76049238,2.501907705,6.880246188,1.876430778,0.625476926,1.876430778,33.15027709,0.625476926,0.625476926,0,1.250953852,,397.803325,10.63310774,0,0,0,0,313.36394,10.63310774,76.93366192,55.0419695,4.378338483,34.40123094,43.1579079,0,36.27766172,9.382153892,0.625476926,,259.5729244,9.382153892,0,8.13120004,6.880246188,4.378338483,0,1.250953852,1.250953852,0,4.378338483,2.501907705,1.876430778,0,5.629292335,0,2.501907705,0.625476926,2.501907705,0,0,0,0,216.4150165,6.254769262,20.64073856,,61.92221569,1.876430778,16.26240008,,9.382153892,6.880246188,0,1.250953852,1.250953852,0,,,36.90313864,0,22.51716934,,
2005,Кюстендил,1196.364296,49.84851231,4.531682938,1.94214983,,0,0.647383277,0,7.768599322,3.236916384,1.94214983,0.647383277,0.647383277,0,23.95318124,0.647383277,1.94214983,0,0.647383277,,794.3392806,13.59504881,0,0,0,0,699.1739389,18.12673175,177.3830178,170.2618018,9.063365875,73.15431028,28.48486418,5.179066214,82.86505943,8.415982598,0.647383277,,299.7384572,14.24243209,0,18.77411503,27.19009763,25.89533107,0,1.294766554,0,0,16.8319652,14.24243209,1.94214983,0.647383277,33.01654712,0,29.77963073,0,3.236916384,0,0,337.2866872,0,185.7990004,2.589533107,11.65289898,,52.43804542,5.826449491,25.2479478,,23.95318124,7.121216045,0,0,0,0,,,14.24243209,0,8.415982598,,
2005,Ловеч,1284.819158,86.23363732,6.2038588,3.1019294,,2.48154352,0.62038588,0,13.02810348,4.34270116,7.44463056,0.62038588,0,0.62038588,48.39009864,0.62038588,1.86115764,0,1.86115764,,708.480675,17.37080464,0,0,0,0,575.0977108,4.96308704,177.4303617,52.11241392,2.48154352,55.21434332,25.43582108,3.72231528,64.52013152,32.88045164,0,,384.0188597,17.37080464,0,6.2038588,29.15813636,11.16694584,0,17.99119052,0,0,6.82424468,6.2038588,0.62038588,0,9.3057882,0,9.3057882,0,0,0,0,0,0,308.9521682,6.2038588,35.98238104,,106.0859855,5.58347292,28.53775048,,19.23196228,20.47273404,0,0,0,0,,,51.49202804,0,34.74160928,,
2005,Монтана,1390.577909,68.14830481,6.462339249,2.349941545,,1.762456159,0.587485386,0.587485386,8.812280795,4.69988309,2.937426932,0,1.174970773,0,38.7740355,0.587485386,1.174970773,0,0,,905.3149803,11.74970773,0.587485386,0.587485386,0,0,813.66726,12.33719311,233.8191837,301.3800032,7.637310022,79.89801254,27.61181316,2.937426932,117.4970773,9.987251567,1.174970773,,338.3915825,18.21204698,0,16.44959082,19.97450313,14.68713466,0,5.287368477,0,0,15.27462004,12.33719311,2.937426932,0,11.16222234,0,8.812280795,0,2.349941545,0,0,0,0,252.6187161,2.937426932,18.79953236,,78.72304176,5.874853863,26.43684238,,19.38701775,17.62456159,0.587485386,0,0,0,,,28.78678393,0,16.44959082,,
2005,Пазарджик,1160.9773,99.63611159,15.32863255,0.666462285,,0.333231142,0.666462285,13.66247684,17.32801941,4.998467137,3.998773709,0.999693427,6.997853991,0.333231142,38.98804367,0.333231142,2.332617997,0,2.999080282,,711.4484891,23.65941111,1.33292457,0.999693427,0,0,598.1499007,23.99264226,165.9491089,105.301041,10.9966277,59.98160564,46.3191288,2.332617997,81.97486104,21.9932554,1.33292457,,269.5839942,13.99570798,0,12.32955227,27.65818482,24.3258734,0,2.999080282,0.333231142,0,3.332311424,2.999080282,0.333231142,0,12.66278341,0,11.66308999,0.666462285,0.333231142,0,0,0,0,196.2731429,5.331698279,28.99110939,,80.30870533,2.66584914,33.32311424,,27.65818482,11.32985884,0,0,0.333231142,0,,,32.9898831,0,8.997240846,,
2005,Перник,1841.81482,232.6872922,9.841758582,3.514913779,,0.702982756,0,2.811931023,14.76263787,7.029827558,4.217896535,2.108948267,0,0.702982756,131.4577753,2.108948267,4.217896535,0,0.702982756,,1023.542892,35.85212055,1.405965512,0.702982756,0,0,833.7375484,36.5551033,316.3422401,163.0919994,11.95070685,71.00125834,75.21915487,4.920879291,60.456517,20.38649992,4.920879291,,389.4524467,20.38649992,0,27.41632748,28.11931023,22.49544819,0,5.623862047,0,0,15.46562063,7.732810314,7.732810314,0,26.71334472,0,26.71334472,0,0,0,0,0,0,268.5394127,4.217896535,23.9014137,,196.1321889,8.43579307,73.11020661,,59.75353425,37.96106881,0,0,0,0,,,76.62512039,0,37.96106881,,
