Year,Oblast,0,1,1.1,1.1.1,1.1.1.0,1.1.2,1.1.3,1.1.4,1.2,1.2.1,1.2.2,1.2.3,1.2.4,1.2.5,1.3,1.3.1,1.4,1.5,1.6,1.7,2,2.1,2.1.1,2.1.1.1,2.1.2,2.1.2.1,2.2,2.2.1,2.2.2,2.2.3,2.2.4,2.2.5,2.2.6,2.2.7,2.2.8,2.3,2.4,2.5,3,3.1,3.1.1,3.2,3.3,3.3.1,3.3.2,3.3.3,3.3.4,3.3.5,3.4,3.4.1,3.4.2,3.4.3,3.5,3.5.1,3.5.2,3.5.3,3.5.4,3.5.5,3.5.6,3.5.7,3.5.8,3.6,3.6.1,3.6.2,3.7,4,4.1,4.2,4.2.0,4.2.1,4.3,4.3.1,4.3.2,4.3.3,4.4,4.4.1,4.4.2,4.5,4.5.1,4.5.2,4.6,5
2003,Благоевград,49.19196866,90.71729958,95,100,,87.5,0,0,96.22641509,94.44444444,95,100,100,100,87.2,0,100,0,90.625,,34.09975239,53.90625,0,0,,,29.94087838,36.73469388,22.93233083,27.38095238,34.61538462,34.45378151,17.37523105,8.333333333,35.71428571,81.63265306,100,51.07913669,80.27465668,18,33.33333333,89.65517241,19.8019802,18.3908046,25,50,,,100,100,0,100,98.2300885,100,98.1981982,0,100,0,0,0,0,94.12955466,92.85714286,89.15662651,71.42857143,85.38812785,71.42857143,100,,0,84.44444444,0,0,,85.71428571,0,89.79591837,,,,,
2003,Бургас,50.48127223,89.11465893,78.94736842,60,,87.5,0,0,94.02985075,90,93.33333333,100,100,100,82.47011952,100,91.66666667,100,93.51032448,,42.66397265,47.13656388,0,0,,,39.00384545,28.79377432,29.62633452,33.29326923,14.41441441,36.26373626,29.64118565,15.38461538,53.4923339,78.90909091,84,60.53811659,51.79324895,12.87128713,0,90,9.198113208,8.814589666,10.58201058,0,,,37.03703704,40,7.692307692,77.77777778,98.4375,0,98.38709677,0,100,0,0,0,0,96.25,100,86.31578947,50,89.79591837,85.18518519,93.93939394,,90,85.52631579,100,0,,91.2371134,0,91.42857143,,,,,
2003,Варна,54.14935549,89.47368421,83.87096774,83.33333333,,81.81818182,0,88.88888889,94.82758621,92.10526316,93.75,100,100,100,84.27419355,100,100,100,92.75362319,,44.5056899,50.75593952,33.33333333,0,,,38.34603317,26.4516129,34.59915612,34.53608247,19.73684211,38.82352941,23.20777643,21.42857143,46.03580563,70.93023256,92,80.44217687,58.20603212,26.66666667,0,98.50746269,8.30078125,13.11053985,5.229793978,25,,,54.83870968,94.11764706,22,88.88888889,89.70588235,0,89.6039604,100,0,0,0,0,0,98.17684594,96,95.68627451,100,91.55963303,96.96969697,94.73684211,,0,94.20289855,0,0,,90.75829384,0,93.10344828,,,,,
2003,Велико Търново,64,93.29608939,100,100,,100,100,0,100,100,100,0,100,100,88.99082569,100,100,0,100,,55.08160237,66.66666667,0,0,,,52.29280606,51.51515152,37.66578249,49.3902439,38.88888889,41.015625,24.70588235,35.29411765,54.61165049,79.41176471,83.33333333,79.11392405,83.69408369,32.43243243,0,94.44444444,37.6344086,32.91139241,61.53846154,100,,,52.94117647,70,16.66666667,100,100,0,100,100,0,0,0,0,0,97.4789916,100,85.91549296,100,96.81528662,92.85714286,88.88888889,,100,100,0,0,,96.93877551,0,97.05882353,,,,,
2003,Видин,60.39755352,92.10526316,60,100,,33.33333333,0,0,100,100,100,100,100,100,92.43697479,100,100,0,94.73684211,,51.15143057,55.2238806,0,0,,,47.91174153,35.55555556,43.58974359,58.53658537,28.57142857,35.8490566,26.5625,60,56.14035088,87.87878788,100,91.93548387,70.93596059,17.85714286,0,100,31.91489362,60,28.57142857,0,,,100,100,100,100,100,0,100,0,0,0,0,0,0,97,100,75,0,96.55172414,100,100,,0,90.32258065,0,0,,100,0,100,,,,,
2003,Враца,57.33544806,87.67605634,75,100,,100,0,0,89.65517241,87.5,86.66666667,100,100,0,86.80203046,0,50,0,95.45454545,,49.43202638,59.57446809,0,0,,,47.8967097,52.87356322,34.8540146,47.84688995,41.17647059,49.0990991,36.30573248,50,47.81491003,52.63157895,81.81818182,61.62162162,72.59259259,26.66666667,0,94.44444444,21.89781022,22.22222222,18.30985915,100,,,50,62.5,0,0,100,0,100,0,100,0,0,0,0,99.18918919,100,100,50,85.26315789,90.90909091,100,,0,88.23529412,0,100,,81.96721311,0,79.41176471,,,,,
2003,Габрово,78.313989,96.38554217,87.5,75,,100,0,0,93.75,100,100,100,50,0,98,100,100,0,100,,72.36227824,91.17647059,0,0,,,69.96838778,96.2962963,58.13953488,60.54421769,77.27272727,65.27777778,58.2278481,25,72.22222222,80,100,91.35802469,85.63968668,11.11111111,0,94.11764706,26.92307692,28.26086957,16.66666667,0,,,100,100,0,0,100,0,100,0,100,0,0,0,0,100,100,100,100,99,100,100,,0,94.44444444,0,0,,100,0,100,,,,,
2003,Добрич,57.52162992,92.06896552,60.86956522,75,,100,0,16.66666667,100,100,100,100,100,100,90.4,66.66666667,100,0,98.03921569,,44.84076433,45.78313253,100,100,,,40.42978511,43.75,28.74015748,28.89908257,14.81481481,36.12565445,40.43715847,28.57142857,33.81555154,86.02150538,100,70.83333333,72.64957265,11.62790698,0,100,21.76165803,20.2247191,38.46153846,50,,,88.88888889,88.88888889,0,0,100,0,100,100,0,0,0,0,0,99.73190349,100,98.7804878,66.66666667,96.61016949,85.71428571,100,,100,100,0,100,,96.79487179,0,99.15966387,,,,,
2003,Кърджали,74.23904974,96.2962963,83.33333333,66.66666667,,100,0,0,86.66666667,80,87.5,100,0,100,97.36842105,100,100,0,100,,60.86387435,81.81818182,0,0,,,58.44155844,60,52.02702703,65.68627451,42.85714286,48.07692308,48.24561404,50,62.5,94.11764706,100,62.74509804,90.09009009,41.86046512,0,100,64.28571429,80,25,0,,,0,0,0,0,100,0,100,0,100,0,0,0,0,99.6124031,100,100,50,91.30434783,66.66666667,100,,100,100,0,0,,92.04545455,0,100,,,,,
2003,Кюстендил,57.72020725,93.33333333,81.81818182,75,,100,#DIV/0!,#DIV/0!,100,100,100,#DIV/0!,#DIV/0!,#DIV/0!,94.44444444,0,#DIV/0!,#DIV/0!,91.66666667,,43.94757132,85.71428571,#DIV/0!,#DIV/0!,,,42.01183432,20.75471698,27.95969773,37.26937269,43.24324324,45.58823529,30.07518797,30,57.83783784,75,#DIV/0!,58.33333333,84.55284553,28.125,#DIV/0!,90,26.78571429,27.77777778,0,#DIV/0!,,,88.23529412,90,85.71428571,#DIV/0!,95.83333333,#DIV/0!,95.65217391,#DIV/0!,100,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,98.40255591,100,96,100,86.2745098,85.71428571,0,,#DIV/0!,100,#DIV/0!,#DIV/0!,,76.19047619,#DIV/0!,66.66666667,,,,,
2003,Ловеч,65.54934823,91.56626506,100,100,,100,100,0,100,100,100,0,100,0,89.18918919,100,100,0,88.88888889,,50.58365759,85.71428571,0,0,,,45.87073609,81.81818182,32.88888889,41.22137405,16.66666667,44.11764706,46.2962963,33.33333333,40.09433962,87.09677419,100,76.53061224,86.00682594,27.02702703,50,93.33333333,25.80645161,35.71428571,17.64705882,0,,,100,100,100,0,92.30769231,0,92.30769231,0,0,0,0,0,0,98.80952381,87.5,93.10344828,0,91.89189189,75,85.71428571,,0,93.75,0,0,,92.59259259,0,90.90909091,,,,,
2003,Монтана,70.58353317,95.52238806,100,100,,100,0,0,93.33333333,100,100,0,100,0,95.40229885,100,0,0,100,,62.75626424,92.85714286,0,0,,,59.98743719,52.94117647,53.19587629,61.51142355,46.66666667,60.97560976,60.37735849,100,57.62081784,80.64516129,100,91.37931034,85.43307087,27.27272727,0,96.875,42.42424242,36.84210526,50,50,,,88.23529412,100,50,0,100,0,100,0,100,0,0,0,0,99.69604863,100,97.05882353,100,98.07692308,100,100,,100,85.71428571,0,0,,100,0,100,,,,,
2003,Пазарджик,55.76502732,83.42857143,60.86956522,87.5,,100,0,22.22222222,94.11764706,100,100,100,80,100,84.41558442,0,100,0,84.61538462,,50.03753754,49.01960784,0,0,,,47.25756911,28.125,28.77030162,37.59791123,43.33333333,42.98245614,29.30232558,10,56.30252101,76.78571429,73.33333333,71.69811321,66.14950635,16,50,96.96969697,12.42937853,8.387096774,35,100,,,58.33333333,100,0,100,100,0,100,100,0,0,0,0,0,95.6284153,75,93.75,100,83.03571429,100,83.33333333,,0,95.23809524,100,0,,77.63157895,0,80.55555556,,,,,
2003,Перник,53.28043943,96.85990338,100,100,,100,0,100,100,100,100,100,100,100,95.51569507,57.14285714,75,0,98.66666667,,35.49675487,61.17647059,0,0,,,30.51754908,39.58333333,26.48648649,27.20763723,35.48387097,28.10457516,12.84916201,20,32.84671533,67.39130435,92.30769231,57.86516854,67.06586826,22.85714286,0,96.07843137,12.07729469,12.08791209,12,0,,,85.71428571,100,66.66666667,100,100,0,100,0,0,0,0,0,0,98.11320755,100,91.89189189,85.71428571,96.875,95.45454545,100,,100,88,0,0,,98.37398374,0,100,,,,,
2003,Плевен,56.45246946,88.75502008,81.81818182,76.92307692,,90.90909091,100,0,95.45454545,100,94.73684211,100,50,100,86.25954198,66.66666667,93.75,0,96,,42.89372599,45.87912088,0,0,,,38.82170543,35.88516746,29.15181753,34.9137931,38.29787234,33.33333333,23.96313364,16.66666667,38.94230769,70.90909091,100,82.60869565,87.45583039,25,20,95.16129032,33.33333333,40.84507042,19.29824561,100,,,68,87.5,33.33333333,0,92.59259259,0,92,100,100,0,0,0,0,99.04875149,100,90.74074074,100,83.47107438,70,80,,100,79.24528302,0,0,,81.53153153,0,96.07843137,,,,,
2003,Пловдив,51.12619894,82.18694885,58.82352941,73.68421053,,100,0,0,89.68253968,83.87096774,89.13043478,100,87.5,100,76.30057803,66.66666667,93.75,100,87.5,,39.25852367,42.44897959,30.43478261,0,,,33.63464368,13.63636364,30.63891578,26.77165354,14.77272727,36.01789709,17.65339074,30.3030303,51.30784708,82.00692042,51.85185185,65.34446764,67.74496015,25.96153846,18.18181818,97.19626168,11.81364393,11.51079137,16.27906977,0,,,84.375,100,54.54545455,100,98.49246231,0,98.44559585,100,100,0,0,0,0,93.5694315,78.57142857,81.05726872,94.11764706,85.84729981,81.81818182,82.75862069,,0,86.17021277,0,0,,89.88095238,0,89.04109589,,,,,
2003,Разград,76.10094013,99.63768116,87.5,75,,0,100,0,100,100,100,0,0,100,100,100,100,0,100,,67.22180167,64,100,0,,,67.06382979,37.93103448,42.10526316,63.95939086,0,45.20547945,60,33.33333333,68.51851852,62.5,100,72.15189873,86.07594937,28.57142857,0,100,44.73684211,45.45454545,40,0,,,75,100,0,100,100,0,100,0,0,0,0,0,0,99.55357143,100,100,0,95.37037037,92.85714286,94.11764706,,100,100,0,0,,95.45454545,0,85,,,,,
2003,Русе,62.45463543,88.82978723,87.5,100,,100,0,0,95.55555556,95.45454545,100,100,100,100,80.88235294,75,100,0,92.1875,,52.90023202,53.75722543,60,50,,,49.40034266,55.76923077,38.37037037,57.39837398,43.03797468,46.46464646,30.37249284,33.33333333,55.02392344,79.31034483,100,77.71084337,84.16666667,7.407407407,0,80,42.85714286,44.73684211,25,0,,,48.14814815,83.33333333,13.33333333,100,100,0,100,0,0,0,0,0,0,97.79179811,0,87.5,50,87.5,0,100,,0,86.48648649,100,0,,87.03703704,0,88.98305085,,,,,
2003,Силистра,62.46556474,91.42857143,66.66666667,90,,100,0,0,100,100,100,0,100,100,95,100,100,0,100,,52.52427184,66.66666667,0,0,,,51.20167189,60,39.13043478,49.75609756,9.090909091,40.51724138,39.70588235,0,48.94514768,83.33333333,0,67.27272727,83.84615385,36.36363636,0,88.88888889,26.82926829,21.62162162,75,0,,,100,100,0,0,87.5,0,87.5,0,0,0,0,0,0,99.45652174,0,100,33.33333333,91.22807018,100,100,,0,66.66666667,0,0,,88.88888889,0,86.95652174,,,,,
2003,Сливен,68.21929101,84.86842105,100,100,,100,0,0,88.88888889,85.71428571,95,100,60,100,78.82352941,50,100,0,92.85714286,,57.06771861,64.28571429,0,0,,,57.11191336,60,43.9688716,51.3368984,64.40677966,56.8,40,0,74.31192661,56,100,53.08641975,86.42172524,9.523809524,0,86.48648649,44.82758621,40.42553191,60,100,,,50,83.33333333,0,0,90.90909091,0,95.23809524,0,0,0,0,0,0,95.77167019,83.33333333,89.02439024,60,92.12598425,100,100,,0,84.61538462,0,0,,88,0,81.81818182,,,,,
2003,Смолян,86.33952255,95,100,100,,0,0,0,100,100,100,0,0,100,90.47619048,100,100,0,100,,74.07407407,100,0,0,,,72.03647416,100,53.57142857,80,80,58.46153846,53.65853659,0,59.67741935,88.88888889,0,85.71428571,99.66887417,80,0,100,100,100,0,0,,,100,100,0,0,100,0,100,100,100,0,0,0,0,100,100,100,100,94.11764706,100,100,,0,90,0,0,,94.44444444,0,100,,,,,
2003,София  град,54.35776345,84.74114441,52.67857143,50,,78.78787879,50,14.81481481,88.8372093,82.75862069,86.8852459,100,100,100,86.24535316,80,92.10526316,0,92.92929293,,56.02898913,55.0609433,55,44,,,53.77634515,79.48235294,42.90909091,34.90063015,27.36486486,69.32432432,59.08431738,16.55172414,72.48322148,79.36708861,88.73239437,80.20072993,34.56298791,25.52083333,23.07692308,90.47619048,7.368421053,7.175757576,11.03448276,60,,,26.97674419,70.73170732,10.55900621,92.30769231,99.70119522,0,99.70119522,0,0,0,0,0,0,99.48186528,0,100,83.33333333,94.46043165,78.84615385,97.77777778,,100,92.45283019,100,0,,95.18987342,0,95.23809524,,,,,
2003,София,61.07563025,92.05020921,91.30434783,87.5,,100,100,100,97.05882353,100,100,100,0,100,91.27516779,100,85.71428571,0,92.30769231,,47.70337576,59.09090909,0,0,,,44.80840544,50,39.06040268,51.8018018,52.54237288,44.27480916,47.36842105,16.66666667,50,94.73684211,100,76,77.19950434,11.11111111,0,97.72727273,18.88888889,15.23178808,37.93103448,0,,,66.66666667,80,0,0,100,0,100,0,100,0,0,0,0,97.97421731,87.5,96.55172414,100,91.80327869,86.66666667,100,,100,93.75,0,0,,92.77108434,0,92.45283019,,,,,
2003,Стара Загора,54.47667087,92.64705882,90,93.75,,100,0,0,96.84210526,95.83333333,98.18181818,80,100,100,91.45299145,66.66666667,87.5,0,93.40659341,,41.61392405,56.65024631,0,0,,,36.75078864,27.64705882,32.21719457,39.73333333,39.7260274,41.77631579,20.43010753,21.42857143,44.77876106,73.33333333,75,69.96466431,73.50620068,19.04761905,0,96.20253165,29.94923858,32.2147651,15.90909091,100,,,72.22222222,90,0,80,100,0,100,0,100,0,0,0,0,95.63409563,70,91.66666667,100,89.14141414,69.23076923,100,,0,96.2962963,0,0,,89.34169279,0,96.88888889,,,,,
2003,Търговище,79.12157861,98.65771812,100,100,,100,0,100,100,100,100,100,100,0,98.63013699,100,100,0,97.77777778,,67.31813246,90.90909091,0,0,,,63.94904459,76.92307692,50.27322404,62,66.66666667,62.12121212,73.03370787,0,54.79452055,78.78787879,100,88.31168831,93.93203883,40.90909091,0,100,63.33333333,64.28571429,50,0,,,100,100,0,100,100,0,100,0,0,0,0,0,0,100,100,100,50,100,100,100,,100,100,0,0,,100,0,100,,,,,
2003,Хасково,61.7658652,84.7133758,83.33333333,85.71428571,,100,0,0,97.87234043,100,100,100,85.71428571,100,74.62686567,33.33333333,100,0,85.18518519,,48.3933162,70,0,0,,,45.6871345,36.98630137,36.61202186,34.83606557,44.18604651,41.83673469,37.87878788,33.33333333,34.7639485,60.78431373,28.57142857,74.44444444,81.64464023,16.66666667,0,92.59259259,31.11111111,43.1372549,15.38461538,0,,,77.77777778,80,50,100,97.05882353,100,96.66666667,0,100,0,0,0,0,92.62295082,100,96,0,87.41258741,90,100,,0,93.5483871,0,100,,89.77272727,0,91.66666667,,,,,
2003,Шумен,64.74908201,83.45588235,72.4137931,100,,100,100,0,90.47619048,76.92307692,100,100,66.66666667,100,81.54761905,100,100,100,91.66666667,,56.98689956,69.23076923,0,0,,,55.67484663,41.66666667,33.33333333,39.77272727,31.25,46.35761589,33.58208955,28.57142857,68.34061135,52.11267606,66.66666667,67.59776536,83.41463415,21.62162162,0,95,25.6097561,24.32432432,37.5,0,,,66.66666667,80,50,0,100,0,100,0,0,0,0,0,0,98.40546697,100,92.85714286,100,78.02197802,75,77.77777778,,0,76.19047619,0,0,,80.39215686,0,84,,,,,
2003,Ямбол,64.82530689,86.20689655,100,100,,100,0,100,96.66666667,87.5,100,100,100,100,81.69014085,66.66666667,100,0,82.35294118,,55.02008032,67.27272727,0,0,,,54.57413249,24.24242424,56.42857143,62.54295533,39.39393939,61.36363636,31.68316832,60,61.30653266,65.85365854,66.66666667,50.39370079,89.04494382,55,0,96,53.33333333,55.55555556,44.44444444,0,,,33.33333333,100,25,0,100,0,100,0,0,0,0,0,0,98.41897233,100,87.5,0,88.61788618,100,100,,100,68.75,0,0,,87.32394366,0,90.56603774,,,,,
2003,Общo,57.64885449,89.4187969,75.57377049,79.82832618,,90.96774194,66.66666667,41.37931034,94.01709402,90.93198992,95.45454545,98.36065574,91.91176471,100,87.62480294,80,94.25837321,100,93.6825886,,50.2818946,54.08473546,48,35.8974359,,,47.3061691,57.5844716,38.01488834,39.00187003,33.57314149,50.31146455,41.49002773,22.11302211,53.16182034,76.97929354,83.62369338,67.85714286,64.38944264,23.48993289,18.36734694,94.644506,12.65595144,12.21529284,13.64247312,66.66666667,,,53.17829457,86.02941176,18.67088608,87.71929825,98.0558325,100,98.0671414,100,96,0,0,0,0,97.45789391,90.70512821,91.4866582,81.65137615,90.31459365,85.2367688,94.23728814,,97.14285714,86.15771812,73.7704918,72.22222222,,91.62592986,0,93.69398207,,,,,
2004,Благоевград,53.42374389,85.02673797,100,100,,100,100,0,93.47826087,100,95,100,80,100,79.46428571,0,100,0,66.66666667,,37.91153974,56.16438356,0,0,0,0,36.04651163,36.2962963,29.07180385,38.2629108,23.07692308,39.31034483,21.42857143,8.333333333,42.6056338,55.93220339,100,,84.52696729,11.76470588,0,92.85714286,33.07692308,29.80769231,0,41.66666667,100,0,82.35294118,100,57.14285714,0,91.61290323,0,95.74468085,0,50,0,0,0,0,96.82539683,96.55172414,96.46017699,,85.54913295,73.33333333,92.59259259,,90.47619048,80.64516129,0,0,0,0,,,87.87878788,100,88.63636364,,
2004,Бургас,51.00685518,89.38053097,82.60869565,76.92307692,,100,0,0,91.22807018,80.95238095,96,100,100,100,84.58646617,75,100,100,100,,41.08823999,35.04672897,50,50,0,0,37.96540053,32.19178082,24.54632283,32.16520651,15.84158416,36.06811146,26.8627451,12.5,56.74518201,79.31034483,79.16666667,,62.07766011,14.70588235,0,93.93939394,9.72017673,11.51832461,0,6.462585034,100,0,35.48387097,72.72727273,5.555555556,100,97.95918367,0,97.95918367,0,0,0,0,0,0,97.68844221,100,96.07843137,,86.56429942,70,72,,66.66666667,82.5,0,0,0,0,,,90.85872576,0,90.83333333,,
2004,Варна,56.74836037,88.90701468,78.04878049,81.81818182,,75,0,44.44444444,91.89189189,95.23809524,93.02325581,66.66666667,75,87.5,86.05442177,75,95.65217391,0,100,,44.66472303,59.94236311,100,100,0,0,37.16770186,31.52173913,39.32714617,34.63636364,25.75757576,45.99483204,22.36220472,32,42.27642276,77.27272727,82.60869565,,65.7227388,21.73913043,0,100,11.54313487,14.37699681,100,9.090909091,100,0,83.56164384,98.14814815,35.29411765,100,96.61016949,0,96.57142857,0,100,0,0,0,0,97.87955895,85.71428571,93.97163121,,94.17989418,86.36363636,95.89041096,,96.22641509,98.73417722,0,0,0,0,,,93.38422392,0,94.15584416,,
2004,Велико Търново,65.43859649,85.55555556,100,100,,100,100,100,96.66666667,100,100,0,0,0,82.95454545,50,83.33333333,0,33.33333333,,55.56030796,65.2173913,0,0,100,0,53.42942346,50,35.26220615,42.08754209,41.17647059,50.18867925,49.48453608,33.33333333,53.38078292,48,100,,84.97109827,18.91891892,0,97.77777778,28.73563218,23.07692308,0,75,100,0,68.18181818,100,0,100,100,0,100,0,100,0,0,0,0,99.16492693,90,100,,93.80952381,81.81818182,88.57142857,,86.36363636,97.43589744,100,0,0,0,,,94.87179487,0,96.38554217,,
2004,Видин,60.7712766,86.09271523,100,100,,100,0,0,86.66666667,75,87.5,100,100,0,85.14851485,100,0,0,0,,50.6773399,39.0625,0,0,0,0,49.28229665,18.03278689,37.11340206,44.73684211,72.72727273,36.84210526,41.46341463,20,50,87.87878788,0,,82.85714286,41.93548387,0,90,22.22222222,25,0,21.42857143,0,0,100,100,100,0,100,0,100,0,0,0,0,0,0,100,0,100,,92.53731343,100,66.66666667,,70,90.4109589,0,0,0,0,,,96.33027523,0,97.26027397,,
2004,Враца,50.78104316,83.63636364,64,90,,85.71428571,0,0,100,100,100,100,100,100,83.42857143,100,50,0,0,,39.96834191,50.87719298,0,0,0,0,38.81608676,16.66666667,30.01988072,40.66115702,25,27.97927461,29.62962963,20,32.71028037,43.33333333,62.5,,69.42675159,20.73170732,0,94.28571429,10.3030303,12.12121212,0,7.575757576,0,0,90,100,66.66666667,0,100,0,100,0,0,0,0,0,0,95.11677282,75,100,,70,76.92307692,76.11940299,,75.38461538,58.82352941,0,0,0,0,,,82.66666667,100,91.66666667,,
2004,Габрово,80.18114012,93.75,100,100,,100,100,0,96.15384615,100,100,100,66.66666667,0,90.76923077,66.66666667,100,100,100,,72.30499562,93.33333333,0,0,0,0,70.08196721,81.08108108,62,70.34883721,61.11111111,63.56589147,49.31506849,100,72,72.72727273,100,,90.92783505,28.57142857,0,100,50,44.64285714,0,87.5,0,0,75,100,0,100,100,0,100,0,100,0,0,0,0,98.59550562,100,89.47368421,,96.4028777,90,92.59259259,,91.66666667,92.30769231,0,0,0,0,,,100,0,100,,
2004,Добрич,59.65879265,91.98113208,56.25,100,,100,0,16.66666667,96.96969697,100,100,50,100,100,93.38235294,100,100,100,100,,49.96186117,58.69565217,50,0,0,0,46.36118598,65.625,35.12132822,42.02586207,20.68965517,45.57522124,45.14563107,14.28571429,33.5753176,77.02702703,100,,73.45013477,18.75,100,84.21052632,15.46391753,14.20765027,0,40,0,0,92.30769231,100,50,100,100,0,100,0,0,0,0,0,0,99.33035714,100,98.7012987,,95.2991453,88.23529412,96.07843137,,96.77419355,98.14814815,100,0,0,0,,,95.4954955,0,98.7654321,,
2004,Кърджали,74.78599222,93.02325581,100,100,,0,100,0,94.11764706,100,90,100,100,0,93.47826087,0,100,0,100,,59.97322624,66.66666667,0,0,0,0,59.39490446,57.14285714,49.375,65.68627451,87.5,44.06779661,54.80769231,0,50.53763441,57.14285714,50,,96.20596206,47.05882353,0,100,89.47368421,87.5,0,100,0,0,100,100,100,100,100,0,100,0,100,0,0,0,0,99.28825623,100,93.75,,93.97590361,66.66666667,90.90909091,,85.71428571,100,0,100,0,0,,,94.73684211,0,100,,
2004,Кюстендил,57.85845588,88.88888889,57.14285714,25,,0,0,0,95.45454545,90,100,0,0,100,87.75510204,0,100,0,0,,48,80,0,0,0,0,46.33286319,43.47826087,35.62992126,35.36977492,65,36.12903226,33.11688312,30,41.21621622,50,100,,82.10290828,24.3902439,0,94.11764706,36.53846154,37.77777778,0,16.66666667,100,0,90,94.73684211,0,0,89.65517241,0,92,0,75,0,0,0,0,96.80851064,83.33333333,94.44444444,,87.5,100,78.57142857,,81.81818182,100,0,0,0,0,,,85.71428571,0,88.88888889,,
2004,Ловеч,68.94647409,93.47826087,87.5,100,,100,0,0,92.30769231,75,100,100,100,100,93.75,100,100,0,0,,53.87994143,66.66666667,100,100,0,0,49.8245614,50,38.43930636,62.30769231,33.33333333,34.95145631,48.07692308,33.33333333,40.13605442,86.66666667,100,,87.42138365,22.72727273,0,100,40,56.52173913,0,29.03225806,0,0,100,100,0,0,93.33333333,0,92.85714286,0,100,0,0,0,0,97.72256729,87.5,93.84615385,,94.39252336,88.23529412,97.14285714,,100,90.32258065,0,0,0,0,,,95.41984733,0,96.55172414,,
2004,Монтана,70.8999159,94.24460432,84.61538462,75,,100,100,0,100,100,100,100,100,100,93.97590361,0,100,0,0,,61.30070831,85.71428571,0,0,0,0,58.59318347,81.25,48.52941176,59.72222222,20,58.19672131,44.61538462,25,57.21649485,76.47058824,100,,86.31578947,22.5,0,100,29.31034483,30,0,25,0,0,90,100,60,0,100,0,100,0,100,0,0,0,0,99.01477833,100,95.83333333,,95.68965517,66.66666667,100,,100,96.42857143,0,0,0,0,,,96.55172414,0,96.875,,
2004,Пазарджик,62.22473179,80.78817734,58.33333333,100,,100,0,0,87.5,85.71428571,92.85714286,0,75,100,76.84210526,75,66.66666667,0,100,,53.92842452,63.41463415,0,0,0,0,51.78147268,32.72727273,34.5146379,40.55555556,57.14285714,46.78362573,29.48717949,40,57.63888889,64,60,,78.61035422,17.85714286,0,100,15.78947368,11.39240506,0,33.33333333,100,0,82.35294118,86.66666667,50,0,97.22222222,0,97.22222222,0,0,0,0,0,0,94.68302658,77.27272727,93.10344828,,87.35632184,100,82.14285714,,83.78378378,89.74358974,0,50,0,0,,,89.47368421,0,88.88888889,,
2004,Перник,57.48523793,94.26229508,80,85.71428571,,100,0,100,92,100,92.30769231,100,0,0,94.36619718,100,100,0,100,,37.71726535,59.3220339,50,0,0,0,33.74066531,40,26.77419355,30.28391167,22.22222222,25.92592593,17.27272727,0,29.83870968,62.5,100,,81.60136286,37.5,100,88.88888889,24.32432432,20.40816327,0,54.54545455,50,0,100,100,100,0,98.07692308,0,98.07692308,0,0,0,0,0,0,99.13793103,60,96.2962963,,90,90.90909091,90.74074074,,87.17948718,89.74358974,0,100,0,0,,,89.47368421,0,88.0952381,,
2004,Плевен,62.69430052,82.02764977,68.96551724,91.66666667,,75,50,0,92.85714286,100,90.90909091,100,50,100,81.1965812,50,83.33333333,0,0,,50.78925505,48.19277108,50,0,0,0,48.7303118,49.04458599,39.58923513,47.72727273,47.05882353,43.454039,29.97118156,42.85714286,45.01845018,44.82758621,100,,90.3500473,28.20512821,0,93.5483871,38.70967742,41.66666667,0,32.55813953,100,0,88.88888889,91.66666667,75,100,95.34883721,0,95.34883721,0,0,0,0,0,0,98.91435464,100,97.2972973,,92.02453988,92.30769231,95.45454545,,100,94.11764706,0,0,0,0,,,90.69767442,0,96.1038961,,
2004,Пловдив,57.94351761,86.6807611,76.31578947,92.85714286,,100,100,20,90.42553191,89.47368421,96.66666667,83.33333333,77.77777778,100,84.30232558,50,85.71428571,0,100,,42.06306788,41.08352144,53.57142857,60,0,0,36.47842057,25.10638298,30.59229442,32.24603914,26.66666667,40.77134986,20.38140644,2.941176471,44.97206704,81.55737705,59.09090909,,81.97320341,29.85074627,28.57142857,95.38461538,15.15957447,13.48973607,100,20,100,0,83.87096774,94.73684211,40,85.71428571,99.70238095,0,99.6969697,100,100,0,0,100,0,95.82781457,67.5,81.4516129,,84.24437299,66.66666667,97.32142857,,98.57142857,84.17721519,0,0,0,0,,,89.20863309,0,89.90825688,,
2004,Разград,76.23203285,97.69585253,87.5,85.71428571,,0,0,0,100,100,100,0,0,0,97.34513274,100,100,0,100,,66.79904686,66.66666667,0,0,0,0,65.31165312,44.68085106,38.33333333,57.57575758,50,48.4375,50,50,64.80686695,75,100,,90,36,0,100,50,48.27586207,0,50,100,0,90,100,50,0,100,0,100,0,0,0,0,0,0,99.27797834,100,96.2962963,,97.05882353,88.88888889,100,,100,100,0,0,0,0,,,96.82539683,100,88.88888889,,
